,Unnamed: 0,smiles,name,inspiration_1,inspiration_2,REJECT,ORDER,SOLVENT,TRIM,CLASH,ACTION,BB1_name,BB2_name,BB1_smiles,BB2_smiles,reaction_type,NOTES,syndirella_name,fragmenstein_data
20,20,CC(C)(C)c1cc(NC(=O)[C@@H](CO)C(F)(F)F)n(C(C)(C)C)n1,BBS_AMU_014B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,FALSE,TRUE,TRUE,TRIM,EN300-393586,EN300-52907,O=C(O)C(CO)C(F)(F)F,CC(C)(C)c1cc(N)n(C(C)(C)C)n1,Amidation,,steph-fragnetv2-Z3608273487-1-of-1-step-00074,"[{'Energy': {'bound': {'total_score': 447.88411575591465, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 456.7217402003116, 'unit': 'kcal/mol'}, 'apo': {'total_score': 457.4577237522479, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -0.7359835519363003, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -9.573607996333704, 'unit': 'kcal/mol'}}, 'mRMSD': 0.49451613143794554, 'RMSDs': [0.5091261522690287, 0.45469563894283294]}, {'Energy': {'bound': {'total_score': 489.27320474025424, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 528.6992931959425, 'unit': 'kcal/mol'}, 'apo': {'total_score': 506.36450341415275, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 22.334789781789727, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -17.09129867389877, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6875510601534861, 'RMSDs': [0.584668825041468, 0.608297386903002]}]"
21,21,CC(C)(C)n1nc(-c2ccc(F)cc2)cc1NC(=O)C(F)(F)C(F)(F)C(F)(F)F,BBS_AMU_015A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-21059,EN300-12812081,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,CC(C)(C)n1nc(-c2ccc(F)cc2)cc1N,Amidation,,steph-fragnetv2-Z1864315293-1-of-1-step-01543,"[{'Energy': {'bound': {'total_score': 631.5986607546932, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 647.0264249270839, 'unit': 'kcal/mol'}, 'apo': {'total_score': 511.2448398125186, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 135.7815851145653, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 120.35382094217512, 'unit': 'kcal/mol'}}, 'mRMSD': 2.297621621245554, 'RMSDs': [3.29960045360291, 1.2256441623926289]}]"
22,22,Cn1nc(C2CCC2)cc1NC(=O)CC(F)(F)F,BBS_AMU_016A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,FALSE,TRIM,EN300-26707,EN300-109371,O=C(O)CC(F)(F)F,Cn1nc(C2CCC2)cc1N,Amidation,,steph-fragnetv2-Z1217419270-1-of-1-step-00020,"[{'Energy': {'bound': {'total_score': 450.7567841607505, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 460.1617168680872, 'unit': 'kcal/mol'}, 'apo': {'total_score': 456.2732213085273, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 3.888495559559857, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -5.516437147776326, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0507310407753436, 'RMSDs': [1.2391470523158383, 0.5471373934911217]}]"
23,23,C[C@H](C(=O)Nc1ccncc1C#N)C(C)(C)C,BBS_AMU_017A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,FALSE,TRUE,FALSE,FALSE,FALSE,ORDER,EN300-370674,EN300-71580,CC(C(=O)Cl)C(C)(C)C,N#Cc1cnccc1N,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-01021,"[{'Energy': {'bound': {'total_score': 551.7048038268427, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 558.7670455736272, 'unit': 'kcal/mol'}, 'apo': {'total_score': 532.5489550747048, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 26.21809049892235, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 19.155848752138137, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5112411835355262, 'RMSDs': [0.5112411835355262, 0.5494567275981835]}, {'Energy': {'bound': {'total_score': 567.7419331482431, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 572.260171732348, 'unit': 'kcal/mol'}, 'apo': {'total_score': 545.2923711708568, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 26.96780056149121, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 22.449561977387, 'unit': 'kcal/mol'}}, 'mRMSD': 0.540498242596884, 'RMSDs': [0.540498242596884, 0.5725162069328465]}]"
24,24,C[C@@H](C(=O)Nc1ccncc1C#N)C(C)(C)C,BBS_AMU_017B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,FALSE,TRUE,FALSE,FALSE,FALSE,ORDER,EN300-370674,EN300-71580,CC(C(=O)Cl)C(C)(C)C,N#Cc1cnccc1N,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-01021,"[{'Energy': {'bound': {'total_score': 551.7048038268427, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 558.7670455736272, 'unit': 'kcal/mol'}, 'apo': {'total_score': 532.5489550747048, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 26.21809049892235, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 19.155848752138137, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5112411835355262, 'RMSDs': [0.5112411835355262, 0.5494567275981835]}, {'Energy': {'bound': {'total_score': 567.7419331482431, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 572.260171732348, 'unit': 'kcal/mol'}, 'apo': {'total_score': 545.2923711708568, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 26.96780056149121, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 22.449561977387, 'unit': 'kcal/mol'}}, 'mRMSD': 0.540498242596884, 'RMSDs': [0.540498242596884, 0.5725162069328465]}]"
25,25,Cc1cc(NC(=O)[C@@H](CP(C)(C)=O)C(F)(F)F)n(CCC#N)n1,BBS_AMU_018A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-37468065,EN300-02207,CP(C)(=O)CC(C(=O)O)C(F)(F)F,Cc1cc(N)n(CCC#N)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-02936,"[{'Energy': {'bound': {'total_score': 352.7586661869569, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 369.2078980037268, 'unit': 'kcal/mol'}, 'apo': {'total_score': 390.68817739869746, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -21.480279394970648, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -37.929511211739666, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0644052209840755, 'RMSDs': [0.8451169663041547, 0.8905585575347327]}, {'Energy': {'bound': {'total_score': 308.7351210378615, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 328.89864263289917, 'unit': 'kcal/mol'}, 'apo': {'total_score': 347.94380581718593, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -19.045163184286793, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -39.20868477932423, 'unit': 'kcal/mol'}}, 'mRMSD': 0.735301202984531, 'RMSDs': [0.5851745303190187, 0.6160906017290061]}]"
26,26,Cc1cc(NC(=O)[C@H](CP(C)(C)=O)C(F)(F)F)n(CCC#N)n1,BBS_AMU_018B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-37468065,EN300-02207,CP(C)(=O)CC(C(=O)O)C(F)(F)F,Cc1cc(N)n(CCC#N)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-02936,"[{'Energy': {'bound': {'total_score': 352.7586661869569, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 369.2078980037268, 'unit': 'kcal/mol'}, 'apo': {'total_score': 390.68817739869746, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -21.480279394970648, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -37.929511211739666, 'unit': 'kcal/mol'}}, 'mRMSD': 1.0644052209840755, 'RMSDs': [0.8451169663041547, 0.8905585575347327]}, {'Energy': {'bound': {'total_score': 308.7351210378615, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 328.89864263289917, 'unit': 'kcal/mol'}, 'apo': {'total_score': 347.94380581718593, 'unit': 'kcal/mol'}, 'ideal': {'total_score': -19.045163184286793, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -39.20868477932423, 'unit': 'kcal/mol'}}, 'mRMSD': 0.735301202984531, 'RMSDs': [0.5851745303190187, 0.6160906017290061]}]"
27,27,CC(C)c1cc(NC(=O)[C@](N)(C(C)C)C(F)(F)F)n(C)n1,BBS_AMU_019A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,TRUE,TRIM,EN300-2625364,EN300-234150,CC(C)C(N)(C(=O)O)C(F)(F)F,CC(C)c1cc(N)n(C)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-01239,"[{'Energy': {'bound': {'total_score': 532.7960231434482, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 538.282244553203, 'unit': 'kcal/mol'}, 'apo': {'total_score': 473.3968743281748, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 64.88537022502815, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 59.39914881527452, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6717582719657372, 'RMSDs': [0.3790727190475085, 0.6821901583854646]}]"
28,28,CC(C)(C)n1nc(C2CCCC2)cc1NC(=O)[C@H](N)C(F)(F)F,BBS_AMU_020A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,FALSE,TRIM,EN300-96746,EN300-28243678,NC(C(=O)O)C(F)(F)F,CC(C)(C)n1nc(C2CCCC2)cc1N,Amidation,,steph-fragnetv2-Z1217419270-1-of-1-step-02709,"[{'Energy': {'bound': {'total_score': 705.7137607010408, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 729.2996583100557, 'unit': 'kcal/mol'}, 'apo': {'total_score': 647.3677903084848, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 81.93186800157099, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 58.34597039255622, 'unit': 'kcal/mol'}}, 'mRMSD': 0.9473989350348134, 'RMSDs': [1.0498029410448058, 0.6357133714923602]}]"
29,29,N#CC1(C(=O)Nc2cnn([C@@H]3CCS(=O)(=O)C3)c2)CCC(=O)CC1,BBS_AMU_021A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-149256,EN300-6733004,N#CC1(C(=O)O)CCC(=O)CC1,Nc1cnn(C2CCS(=O)(=O)C2)c1,Amidation,,steph-fragnetv2-Z1726332759-1-of-1-step-00144,"[{'Energy': {'bound': {'total_score': 333.8123318128944, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 368.62377473646467, 'unit': 'kcal/mol'}, 'apo': {'total_score': 340.8676239610727, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 27.756150775391983, 'unit': 'kcal/mol'}, 'insitu': {'total_score': -7.05529214817798, 'unit': 'kcal/mol'}}, 'mRMSD': 0.7483590108601406, 'RMSDs': [0.7483590108601406, 0.8746358321288316]}]"
30,30,Cc1cc(NC(=O)[C@](O)(CN(C)C)C(F)(F)F)n(Cc2ccccn2)n1,BBS_AMU_022A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-7459545,EN300-101530,CN(C)CC(O)(C(=O)O)C(F)(F)F,Cc1cc(N)n(Cc2ccccn2)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-05873,"[{'Energy': {'bound': {'total_score': 560.6087262118045, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 569.7918385547989, 'unit': 'kcal/mol'}, 'apo': {'total_score': 468.1363977507087, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 101.6554408040902, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 92.47232846109765, 'unit': 'kcal/mol'}}, 'mRMSD': 1.2953179372968036, 'RMSDs': [1.2875993885048163, 0.8184064335279928]}, {'Energy': {'bound': {'total_score': 492.67374412770477, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 513.4169233958867, 'unit': 'kcal/mol'}, 'apo': {'total_score': 406.13094394493373, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 107.28597945095291, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 86.5428001827705, 'unit': 'kcal/mol'}}, 'mRMSD': 1.2057677375501636, 'RMSDs': [1.2057677375501636, 0.4309758591553961]}]"
31,31,Cc1cc(NC(=O)[C@@](O)(CN(C)C)C(F)(F)F)n(Cc2ccccn2)n1,BBS_AMU_022B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-7459545,EN300-101530,CN(C)CC(O)(C(=O)O)C(F)(F)F,Cc1cc(N)n(Cc2ccccn2)n1,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-05873,"[{'Energy': {'bound': {'total_score': 560.6087262118045, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 569.7918385547989, 'unit': 'kcal/mol'}, 'apo': {'total_score': 468.1363977507087, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 101.6554408040902, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 92.47232846109765, 'unit': 'kcal/mol'}}, 'mRMSD': 1.2953179372968036, 'RMSDs': [1.2875993885048163, 0.8184064335279928]}, {'Energy': {'bound': {'total_score': 492.67374412770477, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 513.4169233958867, 'unit': 'kcal/mol'}, 'apo': {'total_score': 406.13094394493373, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 107.28597945095291, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 86.5428001827705, 'unit': 'kcal/mol'}}, 'mRMSD': 1.2057677375501636, 'RMSDs': [1.2057677375501636, 0.4309758591553961]}]"
32,32,CCn1nc(C(C)(C)C)cc1NC(=O)[C@@](N)(C(C)C)C(F)(F)F,BBS_AMU_022B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,FALSE,TRIM,EN300-2625364,EN300-127225,CC(C)C(N)(C(=O)O)C(F)(F)F,CCn1nc(C(C)(C)C)cc1N,Amidation,,steph-fragnetv2-Z3608273487-1-of-1-step-00119,"[{'Energy': {'bound': {'total_score': 539.0898956411022, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 558.9324764083128, 'unit': 'kcal/mol'}, 'apo': {'total_score': 490.191292369459, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 68.74118403885387, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 48.89860327164372, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5975667059211893, 'RMSDs': [0.6168479321625817, 0.44873308953156954]}]"
33,33,Cc1cnccc1N(N)C(=O)[C@@H]1CCSC1,BBS_AMU_023A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,FALSE,TRUE,FALSE,FALSE,FALSE,ORDER,EN300-3466852,EN300-22227837,O=C(Cl)C1CCSC1,Cc1cnccc1NN,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-00298,"[{'Energy': {'bound': {'total_score': 479.6885888740907, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 494.24531518304445, 'unit': 'kcal/mol'}, 'apo': {'total_score': 455.90948518811143, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 38.33582999493305, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 23.779103685980417, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6796471117925448, 'RMSDs': [0.7679292655931196, 0.6796471117925448]}, {'Energy': {'bound': {'total_score': 172.46997734617355, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 184.40524006185626, 'unit': 'kcal/mol'}, 'apo': {'total_score': 149.6264651340581, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 34.77877492779815, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 22.84351221211486, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5631071630857122, 'RMSDs': [0.7713186940018272, 0.34289682990802]}]"
34,34,Cc1cnccc1N(N)C(=O)[C@H]1CCSC1,BBS_AMU_023B,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-3466852,EN300-22227837,O=C(Cl)C1CCSC1,Cc1cnccc1NN,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-00298,"[{'Energy': {'bound': {'total_score': 479.6885888740907, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 494.24531518304445, 'unit': 'kcal/mol'}, 'apo': {'total_score': 455.90948518811143, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 38.33582999493305, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 23.779103685980417, 'unit': 'kcal/mol'}}, 'mRMSD': 0.6796471117925448, 'RMSDs': [0.7679292655931196, 0.6796471117925448]}, {'Energy': {'bound': {'total_score': 172.46997734617355, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 184.40524006185626, 'unit': 'kcal/mol'}, 'apo': {'total_score': 149.6264651340581, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 34.77877492779815, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 22.84351221211486, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5631071630857122, 'RMSDs': [0.7713186940018272, 0.34289682990802]}]"
35,35,CC(C)(C)c1cc(NC(=O)[C@H](N)C(F)(F)F)n(Cc2ccncc2)n1,BBS_AMU_024A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,TRUE,REJECT,EN300-96746,EN300-142053,NC(C(=O)O)C(F)(F)F,CC(C)(C)c1cc(N)n(Cc2ccncc2)n1,Amidation,,steph-fragnetv2-Z1217419270-1-of-1-step-03892,"[{'Energy': {'bound': {'total_score': 620.774436696692, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 627.7350682668974, 'unit': 'kcal/mol'}, 'apo': {'total_score': 536.8165935851987, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 90.9184746816987, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 83.9578431114935, 'unit': 'kcal/mol'}}, 'mRMSD': 0.8753535946146147, 'RMSDs': [0.9890621996834862, 0.7610075862839898]}]"
36,36,N#CC1(CC(=O)Nc2cc(-c3ccccc3)nn2CCO)CCCCC1,BBS_AMU_025A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,TRUE,TRIM,EN300-270362,EN300-09077,N#CC1(CC(=O)O)CCCCC1,Nc1cc(-c2ccccc2)nn1CCO,Amidation,,steph-fragnetv2-Z4246247588-1-of-1-step-00289,"[{'Energy': {'bound': {'total_score': 531.6663656325208, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 637.4103322672315, 'unit': 'kcal/mol'}, 'apo': {'total_score': 487.33902027658974, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 150.07131199064185, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 44.327345355929324, 'unit': 'kcal/mol'}}, 'mRMSD': 1.1405346915169303, 'RMSDs': [0.7619363489461836, 1.2654350381480588]}]"
37,37,CNC(=O)c1cnccc1NC(=O)[C@@H](C)C(C)C,BBS_AMU_026A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,FALSE,TRUE,FALSE,FALSE,FALSE,ORDER,EN300-367416,EN300-1724752,CC(C)C(C)C(=O)Cl,CNC(=O)c1cnccc1N,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-01299,"[{'Energy': {'bound': {'total_score': 487.6641451183729, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 496.69036292713224, 'unit': 'kcal/mol'}, 'apo': {'total_score': 469.18006090442884, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 27.51030202270337, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 18.48408421394566, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5646905006909321, 'RMSDs': [0.635719078070858, 0.5646905006909321]}]"
38,38,Cc1cc2n(n1)C[C@H](C)CN2C(=O)C(=O)C(F)(F)F,BBS_AMU_027A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-143479,EN300-1117949,O=C(O)C(=O)C(F)(F)F,Cc1cc2n(n1)CC(C)CN2,Amidation,,steph-fragnetv2-Z393051624-1-of-1-step-00290,"[{'Energy': {'bound': {'total_score': 193.12905162861742, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 198.22616680555922, 'unit': 'kcal/mol'}, 'apo': {'total_score': 101.04120107892284, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 97.18496572663636, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 92.08785054969456, 'unit': 'kcal/mol'}}, 'mRMSD': 1.146960797420139, 'RMSDs': [1.146960797420139, 1.3356551529893539]}]"
39,39,C[C@@H](C(=O)Nc1cc(N)c(C#N)cn1)C(C)(C)C,BBS_AMU_028A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0416_0A:Z71580604,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-370674,EN300-2983314,CC(C(=O)Cl)C(C)(C)C,N#Cc1cnc(N)cc1N,Amide_Schotten-Baumann_with_amine,,steph-fragnetv2-113738-B1X-1-of-1-step-05065,"[{'Energy': {'bound': {'total_score': 261.07885797033583, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 270.89745224516963, 'unit': 'kcal/mol'}, 'apo': {'total_score': 256.22259168860785, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 14.674860556561809, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 4.856266281727503, 'unit': 'kcal/mol'}}, 'mRMSD': 0.435781129968092, 'RMSDs': [0.4427773965622352, 0.5281363834805857]}]"
40,40,Cn1cc(NC(=O)/C(C#N)=C\c2ccc(Cl)cc2)c(C(F)(F)F)n1,BBS_AMU_029A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-00023,EN300-115582,N#C/C(=C/c1ccc(Cl)cc1)C(=O)O,Cn1cc(N)c(C(F)(F)F)n1,Amidation,,steph-fragnetv2-Z3585809468-1-of-1-step-02032,"[{'Energy': {'bound': {'total_score': 659.8709423028178, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 659.9367920959384, 'unit': 'kcal/mol'}, 'apo': {'total_score': 551.8027060020157, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 108.1340860939226, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 108.06823630080231, 'unit': 'kcal/mol'}}, 'mRMSD': 2.5465992940555067, 'RMSDs': [2.5676040753110234, 1.8944249534533912]}]"
41,41,N#C[14CH2]C(=O)Nc1cc(C(F)(F)F)nn1C1CCCC1,BBS_AMU_030A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,TRUE,TRIM,EN300-7539525,EN300-232221,N#C[14CH2]C(=O)O,Nc1cc(C(F)(F)F)nn1C1CCCC1,Amidation,,steph-fragnetv2-Z2957505129-1-of-1-step-00177,"[{'Energy': {'bound': {'total_score': 531.1696503297264, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 609.0090048070333, 'unit': 'kcal/mol'}, 'apo': {'total_score': 427.835566144227, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 181.1734386628063, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 103.33408418550016, 'unit': 'kcal/mol'}}, 'mRMSD': 1.5567465451562659, 'RMSDs': [1.5475982049647186, 1.7052244614383656]}]"
42,42,C[C@H](C#N)C(=O)Nc1cn(CC(=O)OC(C)(C)C)nc1C(F)F,BBS_AMU_031A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,FALSE,FALSE,TRUE,TRUE,FALSE,TRIM,EN300-72730,EN300-45200223,CC(C#N)C(=O)O,CC(C)(C)OC(=O)Cn1cc(N)c(C(F)F)n1,Amidation,,steph-fragnetv2-Z3585809468-1-of-1-step-01081,"[{'Energy': {'bound': {'total_score': 628.1442165171054, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 677.5996207628714, 'unit': 'kcal/mol'}, 'apo': {'total_score': 581.5718172255507, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 96.02780353732066, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 46.57239929155456, 'unit': 'kcal/mol'}}, 'mRMSD': 0.5688711145578305, 'RMSDs': [0.40083918792987416, 0.6005023687138961]}]"
43,43,COC(=O)c1c(OCCO)nn(C)c1NC(=O)[C@@H](N)[C@@](C)(O)C(F)(F)F,BBS_AMU_032A,A71EV2A-x0310_0A:Z1688504114,A71EV2A-x0556_0A:Z1259207775,TRUE,FALSE,FALSE,FALSE,FALSE,REJECT,EN300-317520,EN300-262764,CC(O)(C(N)C(=O)O)C(F)(F)F,COC(=O)c1c(OCCO)nn(C)c1N,Amidation,,steph-fragnetv2-Z2852444229-1-of-1-step-02937,"[{'Energy': {'bound': {'total_score': 625.4727621818157, 'unit': 'kcal/mol'}, 'unbound': {'total_score': 649.390953055202, 'unit': 'kcal/mol'}, 'apo': {'total_score': 583.2246105077948, 'unit': 'kcal/mol'}, 'ideal': {'total_score': 66.1663425474072, 'unit': 'kcal/mol'}, 'insitu': {'total_score': 42.24815167402032, 'unit': 'kcal/mol'}}, 'mRMSD': 1.4684468285620256, 'RMSDs': [2.049113531895253, 1.3018697642488208]}]"
